SKU,Name,DisplayName,Description,Thickness,RetailPrice,UOF,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
PM-0000594,SALT Maranello 3/4 15150,S Maranello,SALT Maranello 3/4,0.75,20.25,SF,PM,15150,164041,,PETERMANLUMBER,GS61M
PM-0000595,SALT Moca 3/4 15150,S Moca,SALT Moca 3/4,0.75,20.25,SF,PM,15150,164045,,PETERMANLUMBER,GSP20
PM-0000596,SALT Noce Ribera 3/4 15150,S Noce Ribera,SALT Noce Ribera 3/4,0.75,20.25,SF,PM,15150,164049,,PETERMANLUMBER,GSDF2
PM-0000597,SALT Olmo Cafe 3/4 15150,S Olmo Cafe,SALT Olmo Cafe 3/4,0.75,30.894,SF,PM,15150,164055,,PETERMANLUMBER,SM4584
PM-0000598,SALT Olmo Fume 3/4 15150,S Olmo Fume,SALT Olmo Fume 3/4,0.75,30.894,SF,PM,15150,164060,,PETERMANLUMBER,SM4521
PM-0000599,SALT Olmo Miele 3/4 15150,S Olmo Miele,SALT Olmo Miele 3/4,0.75,30.894,SF,PM,15150,164100,,PETERMANLUMBER,SM4565
PM-0000600,SALT Palisandro Azuro 3/4 15150,S Palisandro Azuro,SALT Palisandro Azuro 3/4,0.75,20.25,SF,PM,15150,164120,,PETERMANLUMBER,GSDF8
PM-0000601,SALT Palisandro Grigio 3/4 15150,S Palisandro Grigio,SALT Palisandro Grigio 3/4,0.75,20.25,SF,PM,15150,164125,,PETERMANLUMBER,GSDF9
PM-0000602,SALT Palisandro Walnut 3/4 15150,S Palisandro Walnut,SALT Palisandro Walnut 3/4,0.75,20.25,SF,PM,15150,164130,,PETERMANLUMBER,GSDF6
PM-0000603,SALT Pampas 3/4 15150,S Pampas,SALT Pampas 3/4,0.75,31.566,SF,PM,15150,164140,,PETERMANLUMBER,SMW006
PM-0000604,SALT Panna 3/4 15150,S Panna,SALT Panna 3/4,0.75,20.25,SF,PM,15150,164150,,PETERMANLUMBER,GS98R
PM-0000605,SALT Rovere Agento 3/4 15150,S Rovere Agento,SALT Rovere Agento 3/4,0.75,20.25,SF,PM,15150,164160,,PETERMANLUMBER,GSDH1
PM-0000606,SALT Rovere Grigio 3/4 15150,S Rovere Grigio,SALT Rovere Grigio 3/4,0.75,20.25,SF,PM,15150,164170,,PETERMANLUMBER,GSDH2
PM-0000607,SALT Rovere Sabbia 3/4 15150,S Rovere Sabbia,SALT Rovere Sabbia 3/4,0.75,20.25,SF,PM,15150,164175,,PETERMANLUMBER,GSP01
PM-0000608,SALT Rustica 3/4 15150,S Rustica,SALT Rustica 3/4,0.75,20.25,SF,PM,15150,164180,,PETERMANLUMBER,GSDF3
PM-0000609,SALT Rustic Oak 3/4 15150,S Rustic Oak,SALT Rustic Oak 3/4,0.75,20.25,SF,PM,15150,164190,,PETERMANLUMBER,GSDF5
PM-0000610,SALT Sonoma 3/4 15150,S Sonoma,SALT Sonoma 3/4,0.75,20.25,SF,PM,15150,164200,,PETERMANLUMBER,GSV36
PM-0000611,SALT Taiga 3/4 15150,S Taiga,SALT Taiga 3/4,0.75,20.25,SF,PM,15150,164210,,PETERMANLUMBER,SMW004
PM-0000612,SALT Teak Scuro 3/4 15150,S Teak Scuro,SALT Teak Scuro 3/4,0.75,20.25,SF,PM,15150,164220,,PETERMANLUMBER,GSDE9
PM-0000613,SALT Uva 3/4 15150,S Uva,SALT Uva 3/4,0.75,20.25,SF,PM,15150,164250,,PETERMANLUMBER,GSP25
PM-0000614,W ASIAN NIGHT 3/4 15150,W Asian Night,W ASIAN NIGHT 3/4,0.75,18.863,SF,PM,15150,169000,,SPELLMAN,
PM-0000615,W COCABALA 3/4 15150,W Cocabala,W COCABALA 3/4,0.75,18.863,SF,PM,15150,169100,,SPELLMAN,
PM-0000616,W COLUMBIAN WALNUT 3/4 15150,W Columbian Walnut,W COLUMBIAN WALNUT 3/4,0.75,18.863,SF,PM,15150,169150,,SPELLMAN,
PM-0000617,W PHANTOM CHARCOAL 3/4 15150,W Phantom Charcoal,W PHANTOM CHARCOAL 3/4,0.75,18.863,SF,PM,15150,169500,,SPELLMAN,
PM-0000618,W PHANTOM ECRU 3/4 15150,W Phantom Ecru,W PHANTOM ECRU 3/4,0.75,18.863,SF,PM,15150,169510,,SPELLMAN,
PM-0000619,W SKYLINE WALNUT 3/4 15150,W Skyline Walnut,W SKYLINE WALNUT 3/4,0.75,18.863,SF,PM,15150,169700,,SPELLMAN,
PM-0000620,W STUDIO TEAK 3/4 15150,W Studio Teak,W STUDIO TEAK 3/4,0.75,18.863,SF,PM,15150,169750,,SPELLMAN,
PM-0000621,W VERANDA TEAK 3/4 15150,W Veranda Teak,W VERANDA TEAK 3/4,0.75,18.863,SF,PM,15150,169870,,SPELLMAN,
PM-0000622,W WINDSOR MAHOGANY 3/4 15150,W Windsor Mahogany,W WINDSOR MAHOGANY 3/4,0.75,18.422,SF,PM,15150,169940,,SPELLMAN,
EB-0000317,EB Absolute Acajou 1037,Absolute Acajou,EB Absolute Acajou 1mm,0.039,0.363,LF,EB,1037,111000,1020,EDGBANDING SERVICES,8310
EB-0000318,EB Aimtoo Savatre 1037,Aimtoo Savatre,EB Aimtoo Savatre 1mm,0.039,0.363,LF,EB,1037,123065,1020,EDGBANDING SERVICES,3246
EB-0000319,EB Antique White 1037,Antique White,EB Antique White 1mm,0.039,0.363,LF,EB,1037,111580,1020,EDGBANDING SERVICES,2115
EB-0000320,EB Arbor Myrtle 1037,Arbor Myrtle,EB Arbor Myrtle 1mm,0.039,0.363,LF,EB,1037,111710,1020,EDGBANDING SERVICES,4488
EB-0000321,EB Backwoods Syc.  1037,Backwoods Sycamore,EB Backwoods Syc.  1mm,0.039,0.363,LF,EB,1037,114050,1020,EDGBANDING SERVICES,4489
EB-0000322,EB Bankers Grey 1037,Bankers Grey,EB Bankers Grey 1mm,0.039,0.363,LF,EB,1037,114075,1020,EDGBANDING SERVICES,2477
EB-0000323,EB Birch  1037,Birch,EB Birch  1mm,0.039,0.363,LF,EB,1037,114350,1020,EDGBANDING SERVICES,2224
EB-0000324,EB Black 1037,Black,EB Black 1mm,0.039,0.363,LF,EB,1037,114450,1020,EDGBANDING SERVICES,2416
EB-0000325,EB Brown Pearwood  1037,Brown Pearwood,EB Brown Pearwood  1mm,0.039,0.363,LF,EB,1037,115000,1020,EDGBANDING SERVICES,4763
EB-0000326,EB Cab. Almond  1037,Natural Almond,EB Cab. Almond  1mm,0.039,0.363,LF,EB,1037,110200,1020,EDGBANDING SERVICES,2114
EB-0000327,EB Country Maple  1037,Country Maple,EB Country Maple  1mm,0.039,0.363,LF,EB,1037,117680,1020,EDGBANDING SERVICES,4901
EB-0000328,EB Custom Gray  1037,Custom Gray,EB Custom Gray  1mm,0.039,0.363,LF,EB,1037,117850,1020,EDGBANDING SERVICES,2454
EB-0000329,EB Ebony Sand  1037,Ebony Sand,EB Ebony Sand  1mm,0.039,0.363,LF,EB,1037,123050,1020,EDGBANDING SERVICES,6623
EB-0000330,EB Exquiite Elm 1037,Exquisite Elm,EB Exquiite Elm  1mm,0.039,0.363,LF,EB,1037,123950,1020,EDGBANDING SERVICES,8312
EB-0000331,EB Fog Gray 1037,Fog Gray,EB Fog Gray  1mm,0.039,0.363,LF,EB,1037,126600,1020,EDGBANDING SERVICES,2425
EB-0000332,EB Gotta Havit 1037,Gotta Havit,EB Gotta Havit  1mm,0.039,0.363,LF,EB,1037,129640,1020,EDGBANDING SERVICES,5121
EB-0000333,EB Hardrock Maple 1037,Hardrock Maple,EB Hardrock Maple  1mm,0.039,0.363,LF,EB,1037,132020,1020,EDGBANDING SERVICES,4125
EB-0000334,EB Neg in Geneva 1037,Negotiating In Geneva,EB Neg in Geneva  1mm,0.039,0.363,LF,EB,1037,150200,1020,EDGBANDING SERVICES,1518
EB-0000335,EB Witchcraft 1037,Witchcraft,EB Witchcraft  1mm,0.039,0.363,LF,EB,1037,150350,1020,EDGBANDING SERVICES,4887
EB-0000336,EB Nutmeg Cherry 1037,Nutmeg Cherry,EB Nutmeg Cherry  1mm,0.039,0.363,LF,EB,1037,150850,1020,EDGBANDING SERVICES,4275
EB-0000337,EB Opto Printatre 1037,Opto Printatre,EB Opto Printatre  1mm,0.039,0.363,LF,EB,1037,123067,1020,EDGBANDING SERVICES,3248
EB-0000338,EB Oxford White 1037,Oxford White,EB Oxford White  1mm,0.039,0.363,LF,EB,1037,110100,1020,EDGBANDING SERVICES,2001
EB-0000339,EB Peach Cobbler 1037,Peach Cobbler,EB Peach Cobbler 1mm,0.039,0.363,LF,EB,1037,152180,1020,EDGBANDING SERVICES,30147
EB-0000340,EB Pepperdust 1037,Pepperdust,EB Pepperdust  1mm,0.039,0.363,LF,EB,1037,156260,1020,EDGBANDING SERVICES,2495
EB-0000341,EB Riviera Maple 1037,Riviera Maple,EB Riviera Maple  1mm,0.039,0.363,LF,EB,1037,159350,1020,EDGBANDING SERVICES,3728
EB-0000342,EB Slate 1037,Slate,EB Slate  1mm,0.039,0.363,LF,EB,1037,162401,1020,EDGBANDING SERVICES,2431
EB-0000343,EB Storm 1037,Storm,EB Storm  1mm,0.039,0.363,LF,EB,1037,162800,1020,EDGBANDING SERVICES,2471
EB-0000344,EB Sunrise 1037,Sunrise,EB Sunrise  1mm,0.039,0.363,LF,EB,1037,162850,1020,EDGBANDING SERVICES,4102
EB-0000345,EB Sunset 1037,Sunset,EB Sunset  1mm,0.039,0.363,LF,EB,1037,162860,1020,EDGBANDING SERVICES,4101
EB-0000346,EB Tiramisu 1037,Tiramisu,EB Tiramisu  1mm,0.039,0.363,LF,EB,1037,165330,1020,EDGBANDING SERVICES,30151
EB-0000347,EB Toasted Coconut 1037,Toasted Coconut,EB Toasted Coconut  1mm,0.039,0.363,LF,EB,1037,165580,1020,EDGBANDING SERVICES,30152
EB-0000348,EB Trytoo Savatre 1037,Trytoo Savatre,EB Trytoo Savatre  1mm,0.039,0.363,LF,EB,1037,123064,1020,EDGBANDING SERVICES,3245
EB-0000349,EB TL Black 1037,TL Black,EB TL Black   1mm,0.039,0.363,LF,EB,1037,165352,1020,EDGBANDING SERVICES,2416AA
EB-0000350,EB SALT LAKESHORE OAK 1037,S Lakeshore Oak,EB SALT LAKESHORE OAK 1mm,0.039,0.363,LF,EB,1037,164000,1020,EDGBANDING SERVICES,
EB-0000351,EB SALT Antracite Linen 1037,S Antracite Linen,EB SALT Antracite Linen 1mm,0.039,0.363,LF,EB,1037,164001,1020,PETERMANLUMBER,GSX7R
EB-0000352,EB SALT Bianco 1037,S Bianco,EB SALT Bianco 1mm,0.039,0.363,LF,EB,1037,164005,1020,PETERMANLUMBER,GS68R
EB-0000353,EB SALT Bruciato 1037,S Bruciato,EB SALT Bruciato 1mm,0.039,0.363,LF,EB,1037,164007,1020,PETERMANLUMBER,SME005
EB-0000354,EB SALT Buff Linen 1037,S Buff Linen,EB SALT Buff Linen 1mm,0.039,0.363,LF,EB,1037,164009,1020,PETERMANLUMBER,GS20M
EB-0000355,EB SALT Canyon Bleach 1037,S Canyon Bleach,EB SALT Canyon Bleach 1mm,0.039,0.363,LF,EB,1037,164010,1020,PETERMANLUMBER,GSD23
EB-0000356,EB SALT Canyon Charcoal 1037,S Canyon Charcoal,EB SALT Canyon Charcoal 1mm,0.039,0.363,LF,EB,1037,164012,1020,PETERMANLUMBER,GSTM2
EB-0000357,EB SALT Canyon Oak 1037,S Canyon Oak,EB SALT Canyon Oak 1mm,0.039,0.363,LF,EB,1037,164014,1020,PETERMANLUMBER,GSD17
EB-0000358,EB SALT Canyon Walnut 1037,S Canyon Walnut,EB SALT Canyon Walnut 1mm,0.039,0.363,LF,EB,1037,164016,1020,PETERMANLUMBER,GSD18
EB-0000359,EB SALT Carbone 1037,S Carbone,EB SALT Carbone 1mm,0.039,0.363,LF,EB,1037,164018,1020,PETERMANLUMBER,GSDH3
EB-0000360,EB SALT Eucalipto Brown 1037,S Eucalipto Brown,EB SALT Eucalipto Brown 1mm,0.039,0.363,LF,EB,1037,164020,1020,PETERMANLUMBER,GSDB3
EB-0000361,EB SALT Eucalipto Dark 1037,S Eucalipto Dark,EB SALT Eucalipto Dark 1mm,0.039,0.363,LF,EB,1037,164023,1020,PETERMANLUMBER,GSDB4
EB-0000362,EB SALT Eucalipto Grey 1037,S Eucalipto Grey,EB SALT Eucalipto Grey 1mm,0.039,0.363,LF,EB,1037,164025,1020,PETERMANLUMBER,GSDB1
EB-0000363,EB SALT Eucalipto White 1037,S Eucalipto White,EB SALT Eucalipto White 1mm,0.039,0.363,LF,EB,1037,164027,1020,PETERMANLUMBER,GSDB1
EB-0000364,EB SALT Fantasia 1037,S Fantasia,EB SALT Fantasia 1mm,0.039,0.363,LF,EB,1037,164030,1020,PETERMANLUMBER,GS40R
EB-0000365,EB SALT Faro Oak 1037,S Faro Oak,EB SALT Faro Oak 1mm,0.039,0.363,LF,EB,1037,164035,1020,PETERMANLUMBER,GS37M
EB-0000366,EB SALT Fumo 1037,S Fumo,EB SALT Fumo 1mm,0.039,0.363,LF,EB,1037,164037,1020,PETERMANLUMBER,GSP32
EB-0000367,EB SALT Mahnolia Linen 1037,S Mahnolia Linen,EB SALT Mahnolia Linen 1mm,0.039,0.363,LF,EB,1037,164039,1020,PETERMANLUMBER,GSDE6
EB-0000368,EB SALT Maranello 1037,S Maranello,EB SALT Maranello 1mm,0.039,0.363,LF,EB,1037,164041,1020,PETERMANLUMBER,GS61M
EB-0000369,EB SALT Moca 1037,S Moca,EB SALT Moca 1mm,0.039,0.363,LF,EB,1037,164045,1020,PETERMANLUMBER,GSP20
EB-0000370,EB SALT Noce Ribera 1037,S Noce Ribera,EB SALT Noce Ribera 1mm,0.039,0.363,LF,EB,1037,164049,1020,PETERMANLUMBER,GSDF2
EB-0000371,EB SALT Olmo Cafe 1037,S Olmo Cafe,EB SALT Olmo Cafe 1mm,0.039,0.363,LF,EB,1037,164055,1020,PETERMANLUMBER,SM4584
EB-0000372,EB SALT Olmo Fume  1037,S Olmo Fume,EB SALT Olmo Fume  1mm,0.039,0.363,LF,EB,1037,164060,1020,PETERMANLUMBER,
EB-0000373,EB SALT Olmo Miele  1037,S Olmo Miele,EB SALT Olmo Miele  1mm,0.039,0.363,LF,EB,1037,164100,1020,PETERMANLUMBER,SM4565
EB-0000374,EB SALT Palisandro Azuro 1037,S Palisandro Azuro,EB SALT Palisandro Azuro 1mm,0.039,0.363,LF,EB,1037,164120,1020,PETERMANLUMBER,GSDF8
EB-0000375,EB SALT Palisandro Grigio 1037,S Palisandro Grigio,EB SALT Palisandro Grigio 1mm,0.039,0.363,LF,EB,1037,164125,1020,PETERMANLUMBER,GSDF9
EB-0000376,EB SALT Palisandro Walnut 1037,S Palisandro Walnut,EB SALT Palisandro Walnut 1mm,0.039,0.363,LF,EB,1037,164130,1020,PETERMANLUMBER,GSDF6
EB-0000377,EB SALT Pampas 1037,S Pampas,EB SALT Pampas 1mm,0.039,0.363,LF,EB,1037,164140,1020,PETERMANLUMBER,SMW006
EB-0000378,EB SALT Panna 1037,S Panna,EB SALT Panna 1mm,0.039,0.363,LF,EB,1037,164150,1020,PETERMANLUMBER,GS98R
EB-0000379,EB SALT Rovere Agento 1037,S Rovere Agento,EB SALT Rovere Agento 1mm,0.039,0.363,LF,EB,1037,164160,1020,PETERMANLUMBER,GSDH1
EB-0000380,EB SALT Rovere Grigio 1037,S Rovere Grigio,EB SALT Rovere Grigio 1mm,0.039,0.363,LF,EB,1037,164170,1020,PETERMANLUMBER,GSDH2
EB-0000381,EB SALT Rovere Sabbia 1037,S Rovere Sabbia,EB SALT Rovere Sabbia 1mm,0.039,0.363,LF,EB,1037,164175,1020,PETERMANLUMBER,GSP01
EB-0000382,EB SALT Rustica 1037,S Rustica,EB SALT Rustica 1mm,0.039,0.363,LF,EB,1037,164180,1020,PETERMANLUMBER,GSDF3
EB-0000383,EB SALT Rustic Oak 1037,S Rustic Oak,EB SALT Rustic Oak 1mm,0.039,0.363,LF,EB,1037,164190,1020,PETERMANLUMBER,GSDF5
EB-0000384,EB SALT Sonoma 1037,S Sonoma,EB SALT Sonoma 1mm,0.039,0.363,LF,EB,1037,164200,1020,PETERMANLUMBER,GSD18
EB-0000385,EB SALT Taiga 1037,S Taiga,EB SALT Taiga 1mm,0.039,0.363,LF,EB,1037,164210,1020,PETERMANLUMBER,SMW004
EB-0000386,EB SALT Teak Scuro 1037,S Teak Scuro,EB SALT Teak Scuro 1mm,0.039,0.363,LF,EB,1037,164220,1020,PETERMANLUMBER,GSDE9
EB-0000387,EB SALT Uva 1037,S Uva,EB SALT Uva 1mm,0.039,0.363,LF,EB,1037,164250,1020,PETERMANLUMBER,GSP25
HW-0000211,Hettich 4D 9in,Hettich 4D 9in,Hettich 4D 9in,1,45.32,PR,HW,0,,,LOUIS & CO,HET9209777
HW-0000212,Hettich 4D 12in,Hettich 4D 12in,Hettich 4D 12in,1,42.08,PR,HW,0,,,LOUIS & CO,HET9209798
HW-0000213,Hettich 4D 15in,Hettich 4D 15in,Hettich 4D 15in,1,42.63,PR,HW,0,,,LOUIS & CO,HET9209799
HW-0000214,Hettich 4D 18in,Hettich 4D 18in,Hettich 4D 18in,1,43.03,PR,HW,0,,,LOUIS & CO,HET9209800
HW-0000215,Hettich 4D 21in,Hettich 4D 21in,Hettich 4D 21in,1,43.69,PR,HW,0,,,LOUIS & CO,HET9209801
HW-0000216,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,1,6.27,PR,HW,0,,,LOUIS & CO,HET9218979
HW-0000217,Hettich V6 9in,Hettich V6 9in,Hettich V6 9in,1,42.45,PR,HW,0,,,LOUIS & CO,HET9134399
HW-0000218,Hettich V6 12in,Hettich V6 12in,Hettich V6 12in,1,36.22,PR,HW,0,,,LOUIS & CO,HET9134388
HW-0000219,Hettich V6 15in,Hettich V6 15in,Hettich V6 15in,1,36.83,PR,HW,0,,,LOUIS & CO,HET9134368
HW-0000220,Hettich V6 18in,Hettich V6 18in,Hettich V6 18in,1,24.56,PR,HW,0,,,LOUIS & CO,HET9134339
HW-0000221,Hettich V6 21in,Hettich V6 21in,Hettich V6 21in,1,26.22,PR,HW,0,,,LOUIS & CO,HET9134329
HW-0000222,Hettich V6 24in,Hettich V6 24in,Hettich V6 24in,1,70.1,PR,HW,0,,,LOUIS & CO,HET91344273
HW-0000223,Hettich L & R Locking set,Hettich L & R Locking set,Hettich L & R Locking set,1,1.76,PR,HW,0,,,LOUIS & CO,HET9026839
HW-0000224,Hinge- 105 Soft Close FO,Hinge- 105 Soft Close FO,Hinge- 105 Soft Close FO,1,,EA,HW,0,0,0,HAFELE ,329.28.440
HW-0000225,Hinge- 105 Soft Closer HO,Hinge- 105 Soft Closer HO,Hinge- 105 Soft Closer HO,1,,EA,HW,0,0,0,HAFELE ,329.28.442
HW-0000226,TIP ON WING PLATE,TIP ON WING PLATE,TIP ON WING PLATE,1,,EA,HW,0,0,0,LOUIS & CO,B956A1501
HW-0000227,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,1,,EA,HW,0,0,0,LOUIS & CO,B956A1006
HW-0000228,HR BB SC 10in,HR BB SC 10in,HR BB SC 10in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-10
HW-0000229,HR BB SC 12in,HR BB SC 12in,HR BB SC 12in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-12
HW-0000230,HR BB SC 14in,HR BB SC 14in,HR BB SC 14in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-14
HW-0000231,HR BB SC 16in,HR BB SC 16in,HR BB SC 16in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-16
HW-0000232,HR BB SC 18in,HR BB SC 18in,HR BB SC 18in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-18
HW-0000233,HR BB SC 20in,HR BB SC 20in,HR BB SC 20in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-20
HW-0000234,HR BB SC 22in,HR BB SC 22in,HR BB SC 22in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-22
HW-0000235,HR BB SC 24in,HR BB SC 24in,HR BB SC 24in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-24
HW-0000236,HR BB SC 26in,HR BB SC 26in,HR BB SC 26in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-26
HW-0000237,HR BB SC 28in,HR BB SC 28in,HR BB SC 28in,1,,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-28
AC-0000205,PULL 128M POL CHM,PULL 128M POL CHM,PULL 128M POL CHM,1,,EA,AC,0,0,0,HAFELE ,155.00.932
AC-0000206,PULL AM CANDLER SN 128MM,PULL AM CANDLER SN 128MM,PULL AM CANDLER SN 128MM,1,,EA,AC,0,0,0,HAFELE ,133.50.195
AC-0000207,PULL AM CANDLER 96MM SN,PULL AM CANDLER 96MM SN,PULL AM CANDLER 96MM SN,1,,EA,AC,0,0,0,HAFELE ,133.50.198
AC-0000208,PULL AM GOLD CHAM 128MM,PULL AM GOLD CHAM 128MM,PULL AM GOLD CHAM 128MM,1,,EA,AC,0,0,0,HAFELE ,133.50.657
AC-0000209,PULL AM GOLD CHAM 96MM,PULL AM GOLD CHAM 96MM,PULL AM GOLD CHAM 96MM,1,,EA,AC,0,0,0,HAFELE ,133.50.663
AC-0000210,KN AM CANDLER SN,KN AM CANDLER SN,KN AM CANDLER SN,1,,EA,AC,0,0,0,HAFELE ,133.50.243
AC-0000211,KN KEYSTONE ANT SATIN BRASS,KN KEYSTONE ANT SATIN BRASS,KN KEYSTONE ANT SATIN BRASS,1,,EA,AC,0,0,0,HAFELE ,110.93.462
AC-0000212,PULL KEYSTONE ANT SATIN BRASS ,PULL KEYSTONE ANT SATIN BRASS ,PULL KEYSTONE ANT SATIN BRASS ,1,,EA,AC,0,0,0,HAFELE ,110.93.461
AC-0000213,PULL SQ MATT BLACK 96MM,PULL SQ MATT BLACK 96MM,PULL SQ MATT BLACK 96MM,1,,EA,AC,0,0,0,HAFELE ,155.01.610
AC-0000214,PULL SQ MATT BLACK 128MM,PULL SQ MATT BLACK 128MM,PULL SQ MATT BLACK 128MM,1,,EA,AC,0,0,0,HAFELE ,155.01.611
EB-0000388,EB U Canvas 1037,EB U Canvas 1MM,EB U Canvas 1MM,1,0.363,LF,EB,1037,166660,1020,EDGBANDING SERVICES,
PM-0000623,U Canvas 3/4 15150,U Canvas 3/4,U Canvas 3/4,0.75,20.25,SF,PM,15150,166660,0,SPELLMAN,
PM-0000624,U Canvas250 1/4 10250,U Canvas 1/4,U Canvas 1/4,0.25,19.222,SF,PM,10250,166660,0,SPELLMAN,
